CustomerID,Recency,Frequency,Monetary,Segment
16473,165,3,316.11,Others
16474,7,7,1871.5,Champions
16475,88,4,544.3,At Risk
16477,64,7,2494.46,Loyal Customers
16478,25,3,331.0,Potential Loyalists
16479,10,2,300.83,Potential Loyalists
16480,76,1,769.29,Others
16482,16,1,220.62,Others
16483,192,1,139.35,Hibernating
16484,174,2,404.3,Others
16485,77,1,363.65,Hibernating
16488,33,3,498.8,Loyal Customers
16491,47,1,731.5,Others
16493,80,4,1351.63,At Risk
16494,297,1,826.53,Others
16495,3,3,684.41,Loyal Customers
16496,9,3,1599.52,Champions
16497,50,6,2965.69,Loyal Customers
16498,161,2,100.97,Others
16499,360,2,365.45,Others
16500,5,6,400.86,Potential Loyalists
16503,107,4,1431.93,At Risk
16504,25,1,484.38,Potential Loyalists
16505,32,1,777.6,Potential Loyalists
16506,20,2,90.3,Others
16509,297,1,363.7000000000001,Hibernating
16510,372,1,248.1,Hibernating
16511,22,3,950.26,Champions
16513,5,4,874.59,Loyal Customers
16515,52,5,1627.13,Loyal Customers
16516,30,1,101.7,Others
16517,277,1,162.70000000000002,Hibernating
16518,61,2,484.32,Others
16519,25,2,215.08,Others
16520,186,3,1046.57,At Risk
16523,2,21,9418.47,Champions
16525,2,26,13027.45,Champions
16526,172,1,290.36,Hibernating
16527,81,1,228.06,Hibernating
16528,4,1,244.41,Others
16529,190,1,455.25,Hibernating
16531,22,7,1244.59,Champions
16532,18,3,6748.8,Champions
16533,19,3,1095.56,Champions
16535,5,1,593.75,Potential Loyalists
16536,110,1,548.97,Others
16539,3,4,1388.81,Champions
16542,54,1,119.62,Others
16545,165,1,339.3,Hibernating
16546,291,2,787.15,At Risk
16549,10,10,4154.64,Champions
16550,109,5,2298.97,At Risk
16551,96,3,922.12,At Risk
16552,243,2,379.73,Others
16553,163,12,5719.82,At Risk
16554,42,3,837.1,Loyal Customers
16555,35,2,285.89,Others
16556,67,7,3313.79,Loyal Customers
16557,24,2,281.85,Potential Loyalists
16558,1,20,8338.49,Champions
16560,27,2,841.41,Potential Loyalists
16561,6,2,511.12,Potential Loyalists
16563,54,1,1077.74,Others
16565,364,1,173.7,Hibernating
16566,15,5,614.66,Loyal Customers
16567,194,2,865.6,At Risk
16569,3,1,124.2,Others
16570,15,10,3738.4,Champions
16571,27,3,1421.69,Champions
16572,127,3,1009.6,At Risk
16573,85,2,663.61,At Risk
16574,71,1,451.44,Others
16581,183,1,105.84,Hibernating
16582,113,1,313.62,Hibernating
16583,374,1,233.45,Hibernating
16584,80,2,936.08,At Risk
16586,249,1,463.95,Hibernating
16587,232,1,225.15,Hibernating
16589,71,3,459.24,Others
16591,69,1,213.5,Others
16592,4,16,4113.68,Champions
16593,51,3,330.03,Others
16594,75,1,181.09,Hibernating
16595,61,1,360.16,Others
16596,16,2,250.15,Others
16597,4,1,90.04,Others
16598,286,1,145.05,Hibernating
16600,4,6,813.52,Loyal Customers
16601,41,1,244.8,Others
16602,36,1,528.08,Others
16603,75,2,482.47,Others
16607,18,14,3347.71,Champions
16609,15,7,5493.46,Champions
16610,219,1,75.66,Hibernating
16611,186,1,129.49,Hibernating
16612,33,4,1187.66,Champions
16613,70,1,618.59,Others
16614,183,1,506.19,Others
16616,15,2,500.42,Potential Loyalists
16617,236,1,151.85,Hibernating
16618,31,5,2647.59,Champions
16619,264,1,226.21,Hibernating
16620,4,2,178.96,Others
16621,52,4,813.48,Loyal Customers
16623,246,1,129.45000000000002,Hibernating
16624,81,2,810.57,At Risk
16625,275,1,333.08,Hibernating
16626,1,17,4413.1,Champions
16627,79,1,322.8,Hibernating
16628,30,5,2188.05,Champions
16629,74,2,417.73,Others
16633,17,6,2883.1,Champions
16634,223,2,217.9,Others
16637,32,4,1154.47,Champions
16638,23,10,1680.72,Champions
16639,31,3,1257.51,Champions
16641,106,1,231.1,Hibernating
16642,5,2,688.33,Potential Loyalists
16643,246,1,487.51,Hibernating
16644,178,2,833.78,At Risk
16647,170,2,214.06,Others
16648,43,1,290.66,Others
16650,72,1,518.42,Others
16652,59,7,6773.97,Loyal Customers
16653,16,2,1212.66,Potential Loyalists
16654,141,4,601.27,At Risk
16655,18,6,3794.52,Champions
16656,22,15,8625.8,Champions
16657,10,4,933.62,Loyal Customers
16658,368,1,123.24,Hibernating
16659,189,1,39.12,Hibernating
16660,16,4,1267.65,Champions
16665,362,1,135.4,Hibernating
16666,19,1,118.98,Others
16667,68,2,570.13,Others
16668,15,6,306.72,Potential Loyalists
16669,24,3,1374.87,Champions
16670,17,11,4095.9,Champions
16671,28,3,1692.27,Champions
16672,2,20,8134.94,Champions
16674,55,2,319.61,Others
16676,34,4,1592.12,Loyal Customers
16678,3,12,3109.99,Champions
16679,366,1,129.75,Hibernating
16680,43,1,183.7,Others
16681,73,6,1770.34,At Risk
16682,5,5,1028.0,Champions
16684,4,28,66653.56,Champions
16685,61,2,324.24,Others
16686,47,7,3062.83,Loyal Customers
16688,1,4,1260.86,Champions
16689,76,2,422.6,Others
16690,72,2,225.58,Others
16692,256,2,1276.0,At Risk
16693,69,2,482.01,Others
16696,135,4,657.9,At Risk
16697,241,1,112.75,Hibernating
16698,227,2,1998.0,At Risk
16700,9,13,5076.55,Champions
16701,9,13,5398.3,Champions
16705,1,20,14034.99,Champions
16706,37,3,531.35,Loyal Customers
16708,46,1,656.63,Others
16709,85,5,3029.87,At Risk
16710,19,10,2483.04,Champions
16711,3,5,1651.03,Champions
16712,9,11,3645.43,Champions
16713,19,15,6923.13,Champions
16714,219,3,1161.53,At Risk
16715,78,1,301.72,Hibernating
16716,267,2,901.2,At Risk
16717,24,6,3858.38,Champions
16718,369,1,623.75,Others
16719,15,7,1790.42,Champions
16720,26,1,155.24,Others
16721,262,1,292.47,Hibernating
16722,17,13,4730.81,Champions
16723,91,2,589.15,At Risk
16725,302,7,781.02,At Risk
16726,26,5,1382.02,Champions
16727,364,1,272.82,Hibernating
16728,46,4,1054.67,Loyal Customers
16729,38,21,7239.92,Loyal Customers
16730,52,3,743.11,Loyal Customers
16732,32,1,603.75,Potential Loyalists
16734,52,3,650.51,Loyal Customers
16735,79,5,2300.56,At Risk
16737,53,1,417.6,Others
16738,298,1,3.75,Hibernating
16739,177,1,323.0,Hibernating
16742,47,1,464.9,Others
16743,29,7,2238.09,Champions
16744,11,7,1304.76,Champions
16745,87,17,7194.3,At Risk
16746,5,18,6697.66,Champions
16747,38,2,836.0600000000001,Others
16748,18,5,1515.9,Champions
16750,45,5,623.93,Loyal Customers
16751,31,1,1764.72,Potential Loyalists
16752,373,1,207.5,Hibernating
16753,58,1,223.92,Others
16754,372,1,2002.4,Others
16755,114,3,1496.83,At Risk
16756,215,1,239.4,Hibernating
16757,319,1,106.83,Hibernating
16758,65,1,369.34,Others
16759,8,3,789.79,Loyal Customers
16761,97,1,316.62,Hibernating
16762,20,3,1501.38,Champions
16763,199,1,611.8499999999999,Others
16764,4,13,2799.25,Champions
16765,294,1,34.0,Hibernating
16766,273,2,1145.6,At Risk
16767,31,11,5580.6,Champions
16768,48,3,478.09,Others
16769,260,1,380.39,Hibernating
16770,58,5,770.1,Loyal Customers
16771,33,5,2246.81,Champions
16773,57,1,171.59,Others
16774,68,4,661.52,Loyal Customers
16775,10,11,1695.66,Champions
16776,60,1,388.28,Others
16777,80,2,226.35,Others
16778,74,2,245.94,Others
16779,2,22,10629.72,Champions
16780,100,2,425.19,Others
16781,372,1,311.25,Hibernating
16782,10,13,2279.9,Champions
16784,20,1,107.6,Others
16788,123,2,597.48,At Risk
16789,8,1,80.80000000000001,Others
16790,4,6,1545.62,Champions
16791,29,7,1721.78,Champions
16792,282,2,110.38,Others
16793,57,1,243.84,Others
16794,1,10,1222.71,Champions
16795,365,1,414.88,Hibernating
16796,89,1,305.62,Hibernating
16800,11,1,1201.49,Potential Loyalists
16801,163,4,1619.73,At Risk
16803,65,1,332.3,Others
16804,23,3,536.99,Loyal Customers
16805,174,2,460.59,Others
16806,103,4,801.49,At Risk
16807,143,3,1121.59,At Risk
16808,99,2,288.42,Others
16809,23,5,914.69,Loyal Customers
16810,192,1,309.54,Hibernating
16811,5,2,547.07,Potential Loyalists
16812,361,1,479.35,Hibernating
16813,8,10,1692.98,Champions
16814,14,21,6509.1,Champions
16816,103,4,417.06,Others
16817,3,9,1604.75,Champions
16818,11,11,3349.57,Champions
16820,96,1,497.61,Others
16823,227,1,358.38,Hibernating
16824,16,2,460.64,Potential Loyalists
16825,39,2,775.18,Others
16826,51,1,341.7,Others
16828,93,2,128.5,Others
16829,157,1,197.22,Hibernating
16830,39,1,325.91,Others
16832,184,3,199.15,Others
16833,1,4,1106.53,Champions
16834,228,1,413.46,Hibernating
16835,128,2,180.85,Others
16836,40,2,251.87,Others
16837,31,11,3170.98,Champions
16838,197,2,588.85,At Risk
16839,9,34,16594.35,Champions
16841,37,6,1869.82,Loyal Customers
16842,101,3,1264.19,At Risk
16843,43,16,10196.57,Loyal Customers
16846,50,1,214.32,Others
16847,43,1,193.44,Others
16848,53,1,281.42,Others
16849,187,1,124.57,Hibernating
16850,334,1,332.41,Hibernating
16851,4,3,342.45,Potential Loyalists
16852,10,2,144.91,Others
16855,24,2,328.40000000000003,Potential Loyalists
16856,15,1,35.400000000000006,Others
16858,369,1,375.69000000000005,Hibernating
16859,145,2,747.81,At Risk
16861,60,2,173.76,Others
16863,31,2,502.8,Potential Loyalists
16866,141,3,207.74,Others
16869,23,4,825.4200000000001,Loyal Customers
16871,22,6,2812.34,Champions
16872,77,3,680.02,At Risk
16873,5,6,7123.62,Champions
16875,67,5,2095.53,Loyal Customers
16877,12,6,853.72,Loyal Customers
16878,84,1,13.3,Hibernating
16880,31,7,1519.08,Champions
16881,67,1,432.0,Others
16882,67,3,705.12,Loyal Customers
16883,187,2,276.73,Others
16884,38,2,429.84,Others
16885,15,3,471.51,Potential Loyalists
16887,35,1,194.88,Others
16889,195,3,1578.67,At Risk
16891,2,5,809.7,Loyal Customers
16892,1,5,525.54,Loyal Customers
16893,367,1,145.93,Hibernating
16895,65,1,219.14,Others
16897,299,2,289.78,Others
16898,26,3,508.81,Loyal Customers
16899,8,6,1281.56,Champions
16900,17,3,887.11,Loyal Customers
16902,116,1,1706.88,Others
16903,29,1,373.24,Potential Loyalists
16904,4,16,3754.27,Champions
16905,5,7,3102.43,Champions
16906,82,4,579.77,At Risk
16907,29,5,981.65,Champions
16909,72,1,379.14,Others
16910,4,8,1510.06,Champions
16912,29,11,2575.38,Champions
16913,290,1,113.44,Hibernating
16914,36,1,208.46,Others
16915,9,6,621.6800000000001,Loyal Customers
16916,24,2,576.26,Potential Loyalists
16917,277,1,391.52,Hibernating
16918,50,6,1068.82,Loyal Customers
16919,156,11,2596.45,At Risk
16921,61,1,169.79,Others
16923,12,19,7247.61,Champions
16924,21,3,846.75,Loyal Customers
16926,371,1,230.25,Hibernating
16927,116,3,543.05,At Risk
16928,80,17,2847.6,At Risk
16929,4,7,1295.39,Champions
16930,26,3,380.55,Potential Loyalists
16931,5,21,4604.22,Champions
16932,53,1,161.94,Others
16933,1,2,563.23,Potential Loyalists
16934,55,2,950.93,Others
16936,26,1,262.68,Potential Loyalists
16938,9,4,2736.38,Champions
16940,52,3,3049.88,Loyal Customers
16942,13,9,1920.59,Champions
16943,212,3,816.73,At Risk
16945,22,19,4345.5,Champions
16947,236,1,406.48,Hibernating
16948,139,3,435.02,Others
16949,4,6,1286.27,Champions
16950,57,3,1178.56,Loyal Customers
16951,135,3,1277.75,At Risk
16952,109,2,167.61,Others
16953,30,1,20.8,Others
16954,1,9,2085.08,Champions
16955,185,4,518.67,At Risk
16956,18,1,308.74,Potential Loyalists
16957,239,2,416.64,Others
16959,87,1,117.35,Hibernating
16960,39,3,507.05,Loyal Customers
16961,116,1,234.17,Hibernating
16963,187,1,110.55,Hibernating
16965,227,1,201.19,Hibernating
16966,8,7,2154.97,Champions
16967,189,1,319.02,Hibernating
16968,4,2,439.43,Potential Loyalists
16969,39,3,650.41,Loyal Customers
16971,38,1,357.21,Others
16976,267,1,251.52,Hibernating
16978,78,1,344.33,Hibernating
16979,4,6,1852.0,Champions
16980,255,2,1078.96,At Risk
16982,61,1,384.06,Others
16983,13,7,1931.25,Champions
16984,88,2,4481.35,At Risk
16985,17,10,5464.12,Champions
16986,30,2,1873.2,Potential Loyalists
16987,3,7,1625.05,Champions
16988,5,1,126.12,Others
16989,7,6,1133.25,Champions
16990,219,1,179.0,Hibernating
16992,11,5,1614.31,Champions
16996,30,6,1456.96,Champions
16997,288,3,702.0,At Risk
16998,150,4,295.0,Others
16999,23,2,484.82,Potential Loyalists
17001,1,11,3989.57,Champions
17002,86,3,1493.73,At Risk
17004,46,2,1412.94,Others
17006,5,4,781.78,Loyal Customers
17007,51,6,889.9300000000001,Loyal Customers
17010,18,1,195.36,Others
17011,30,1,270.9,Potential Loyalists
17014,8,3,586.33,Loyal Customers
17015,29,3,1842.56,Champions
17017,3,20,8694.26,Champions
17018,41,2,920.1,Others
17019,11,4,1272.61,Champions
17022,31,1,71.0,Others
17024,45,3,95.85,Others
17025,61,3,357.77,Others
17026,185,2,154.83,Others
17027,79,6,890.29,At Risk
17029,111,2,716.0,At Risk
17030,64,1,146.87,Others
17031,12,2,380.35,Potential Loyalists
17033,86,3,1030.14,At Risk
17034,16,3,745.52,Loyal Customers
17035,246,2,433.53,Others
17037,88,1,1267.32,Others
17038,30,1,112.4,Others
17040,138,1,449.73,Hibernating
17041,27,3,1081.57,Champions
17042,3,5,1044.38,Champions
17043,32,4,1735.18,Champions
17044,25,1,948.48,Potential Loyalists
17045,113,3,339.44,Others
17046,157,1,642.02,Others
17047,85,3,1100.9,At Risk
17048,118,3,925.35,At Risk
17049,3,9,5659.9800000000005,Champions
17050,96,6,3228.84,At Risk
17051,194,1,247.14,Hibernating
17052,28,1,413.75,Potential Loyalists
17053,131,1,498.48,Others
17054,28,5,1356.33,Champions
17058,82,3,1179.89,At Risk
17059,30,5,3095.04,Champions
17060,266,1,234.24,Hibernating
17061,74,11,5232.2300000000005,At Risk
17062,314,4,538.37,At Risk
17063,21,7,1461.14,Champions
17064,59,3,859.35,Loyal Customers
17068,12,21,4552.14,Champions
17069,28,9,2709.7000000000003,Champions
17070,114,1,312.14,Hibernating
17071,28,9,2429.03,Champions
17073,18,4,1446.09,Champions
17075,18,4,834.12,Loyal Customers
17076,36,3,841.0799999999999,Loyal Customers
17078,36,2,378.2,Others
17079,78,1,118.8,Hibernating
17080,22,2,287.62,Potential Loyalists
17081,25,2,290.16,Potential Loyalists
17082,33,2,2003.85,Potential Loyalists
17083,109,3,1405.78,At Risk
17084,35,2,2949.75,Others
17085,123,5,1566.65,At Risk
17086,7,6,2050.08,Champions
17088,28,4,1991.01,Champions
17090,4,7,2043.95,Champions
17091,3,9,3827.76,Champions
17092,50,4,1777.78,Loyal Customers
17094,322,1,302.0,Hibernating
17095,23,3,1324.16,Champions
17096,15,4,1022.13,Champions
17097,2,8,954.42,Champions
17100,18,2,971.74,Potential Loyalists
17101,10,4,1621.73,Champions
17102,262,1,25.5,Hibernating
17105,159,2,665.78,At Risk
17107,33,6,10815.43,Champions
17109,29,6,885.04,Loyal Customers
17110,165,1,163.29999999999998,Hibernating
17111,47,1,248.61,Others
17114,6,8,808.62,Loyal Customers
17115,8,3,837.5,Loyal Customers
17117,288,1,116.2,Hibernating
17118,318,1,157.02,Hibernating
17119,3,2,606.91,Potential Loyalists
17120,233,1,307.46,Hibernating
17122,119,1,138.32,Hibernating
17123,162,1,345.3,Hibernating
17124,185,1,298.89,Hibernating
17125,50,1,259.35,Others
17126,152,5,1004.75,At Risk
17128,335,1,157.09,Hibernating
17131,5,5,2463.17,Champions
17133,16,7,4892.240000000001,Champions
17134,107,2,425.0,Others
17135,16,7,1139.73,Champions
17138,276,1,380.5,Hibernating
17139,16,12,10668.47,Champions
17140,247,1,465.32,Hibernating
17142,239,1,579.0,Others
17144,1,2,984.57,Potential Loyalists
17146,106,3,749.78,At Risk
17147,23,4,1714.59,Champions
17148,52,1,124.88,Others
17152,195,3,1689.5,At Risk
17153,24,1,213.78,Others
17154,75,1,329.34,Hibernating
17155,18,2,251.7,Potential Loyalists
17157,8,2,319.0,Potential Loyalists
17158,32,3,1266.97,Champions
17159,22,3,1538.88,Champions
17160,31,6,3518.03,Champions
17162,29,10,1715.46,Champions
17163,22,2,293.1,Potential Loyalists
17164,33,7,2467.35,Champions
17165,284,1,158.68,Hibernating
17166,39,2,206.34,Others
17169,58,2,835.78,Others
17171,289,1,224.91,Hibernating
17172,79,1,317.76,Hibernating
17173,5,8,3766.6,Champions
17174,218,1,59.9,Hibernating
17175,44,4,1443.69,Loyal Customers
17176,202,1,306.13,Hibernating
17179,178,3,711.79,At Risk
17180,56,4,796.03,Loyal Customers
17181,57,2,239.92,Others
17183,8,6,3347.31,Champions
17186,47,2,144.0,Others
17187,227,1,203.95,Hibernating
17188,11,7,2474.23,Champions
17189,106,2,384.4,Others
17190,59,2,444.74,Others
17191,28,7,2095.13,Champions
17193,36,7,1699.3,Loyal Customers
17194,274,2,262.62,Others
17197,30,1,1013.01,Potential Loyalists
17198,24,3,692.22,Loyal Customers
17201,54,1,342.63,Others
17203,36,6,3563.85,Loyal Customers
17204,175,4,1564.56,At Risk
17205,54,1,384.08,Others
17206,53,1,204.24,Others
17211,27,8,2317.2200000000003,Champions
17212,253,1,226.85,Hibernating
17213,40,7,2781.23,Loyal Customers
17214,60,6,1069.12,Loyal Customers
17217,234,1,113.5,Hibernating
17218,4,10,1960.72,Champions
17219,32,1,114.23,Others
17220,24,14,3198.25,Champions
17221,7,2,335.13,Potential Loyalists
17222,65,1,354.15,Others
17223,310,2,426.79,Others
17226,309,1,393.49,Hibernating
17227,19,6,939.32,Loyal Customers
17228,16,8,1906.09,Champions
17229,96,2,318.76,Others
17230,264,8,3638.41,At Risk
17231,12,10,3174.32,Champions
17232,3,2,421.52,Potential Loyalists
17233,35,1,190.88,Others
17234,183,1,149.89,Hibernating
17235,25,2,550.0600000000001,Potential Loyalists
17236,13,6,916.13,Loyal Customers
17237,11,2,314.69,Potential Loyalists
17238,3,17,3744.65,Champions
17239,313,1,382.5,Hibernating
17242,108,2,1135.04,At Risk
17243,1,26,8676.85,Champions
17244,53,1,954.9,Others
17245,205,1,171.45000000000002,Hibernating
17247,15,1,282.19,Potential Loyalists
17248,120,1,318.65,Hibernating
17250,4,2,384.52,Potential Loyalists
17251,363,1,283.28000000000003,Hibernating
17252,117,2,353.86,Others
17253,18,1,178.26,Others
17254,5,2,272.44,Potential Loyalists
17255,41,2,298.41,Others
17256,107,2,240.0,Others
17259,148,2,603.37,At Risk
17262,52,5,1253.36,Loyal Customers
17263,208,1,63.440000000000005,Hibernating
17265,139,2,562.9,At Risk
17266,2,3,310.64,Potential Loyalists
17267,127,2,317.62,Others
17268,108,4,763.64,At Risk
17272,42,4,2148.63,Loyal Customers
17274,35,1,111.98,Others
17277,228,2,1065.35,At Risk
17278,241,1,246.04,Hibernating
17279,58,1,187.83,Others
17282,130,3,1703.41,At Risk
17284,60,6,1652.58,Loyal Customers
17286,22,1,153.92,Others
17287,26,7,1064.11,Champions
17288,9,7,1419.73,Champions
17289,32,3,944.41,Champions
17290,4,2,525.24,Potential Loyalists
17291,308,1,550.8000000000001,Others
17293,8,9,1875.11,Champions
17295,29,3,556.95,Loyal Customers
17297,17,1,131.78,Others
17298,101,2,498.42,At Risk
17299,12,4,669.11,Loyal Customers
17301,21,1,197.63,Others
17302,15,5,1135.63,Champions
17303,361,1,250.04,Hibernating
17306,11,19,8631.31,Champions
17309,95,1,82.75,Hibernating
17311,78,2,1384.85,At Risk
17312,139,3,644.3,At Risk
17313,31,1,2328.84,Potential Loyalists
17314,25,8,2527.92,Champions
17315,2,38,6292.26,Champions
17317,46,3,2600.34,Loyal Customers
17320,100,3,1200.62,At Risk
17321,8,2,700.86,Potential Loyalists
17323,15,7,921.07,Loyal Customers
17324,18,4,990.23,Champions
17325,280,1,96.8,Hibernating
17329,14,2,523.11,Potential Loyalists
17330,23,2,363.9,Potential Loyalists
17331,124,1,175.2,Hibernating
17333,86,1,494.25,Others
17334,302,2,307.02000000000004,Others
17337,151,4,2027.87,At Risk
17338,17,8,6643.93,Champions
17339,94,2,243.36,Others
17340,30,11,12353.29,Champions
17341,157,3,781.36,At Risk
17343,355,1,193.64,Hibernating
17344,46,1,160.57,Others
17345,15,4,537.74,Loyal Customers
17346,4,15,2676.56,Champions
17347,86,1,228.96,Hibernating
17348,15,5,1159.52,Champions
17349,179,1,110.75,Hibernating
17350,8,4,1286.07,Champions
17351,36,3,587.15,Loyal Customers
17353,129,2,1740.0,At Risk
17354,51,1,1393.06,Others
17356,312,1,178.22,Hibernating
17357,24,2,388.14,Potential Loyalists
17358,303,2,365.85,Others
17359,11,1,127.86,Others
17360,17,3,585.79,Loyal Customers
17361,49,3,488.2,Others
17362,239,2,312.23,Others
17364,1,11,4481.18,Champions
17365,13,8,4801.56,Champions
17367,238,1,168.4,Hibernating
17368,23,8,1912.67,Champions
17370,73,4,446.18,Others
17371,17,3,423.89,Potential Loyalists
17372,41,8,1342.68,Loyal Customers
17373,40,4,646.92,Loyal Customers
17374,219,2,495.77,At Risk
17375,199,3,400.1,Others
17376,71,2,203.2,Others
17377,24,20,4100.92,Champions
17379,11,1,404.66,Potential Loyalists
17381,9,29,20275.61,Champions
17382,65,1,65.4,Others
17383,4,1,199.29,Others
17384,19,2,336.4,Potential Loyalists
17385,15,1,261.11,Potential Loyalists
17386,8,6,2686.42,Champions
17387,20,2,784.11,Potential Loyalists
17388,78,4,1259.56,At Risk
17389,1,34,31833.68,Champions
17391,164,2,508.8,At Risk
17392,307,2,457.91,Others
17394,219,1,203.87,Hibernating
17396,39,8,7330.8,Loyal Customers
17397,22,2,696.41,Potential Loyalists
17398,115,3,653.38,At Risk
17400,126,5,2129.96,At Risk
17402,5,13,2633.85,Champions
17403,36,1,281.62,Others
17404,4,15,31906.82,Champions
17405,1,3,1031.41,Champions
17406,333,3,2200.42,At Risk
17408,163,1,32.65,Hibernating
