CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
15258,169,2,623.16,2,3,3,233,At Risk
15260,100,7,1810.77,2,5,4,254,At Risk
15261,135,1,254.82,2,1,2,212,Hibernating
15262,324,1,178.95000000000002,1,1,2,112,Hibernating
15263,107,1,156.51,2,1,2,212,Hibernating
15264,64,1,393.74,3,1,3,313,Others
15265,151,2,1506.12,2,3,4,234,At Risk
15266,338,1,119.3,1,1,1,111,Hibernating
15267,22,5,1717.36,4,4,4,444,Champions
15269,24,1,408.8,4,1,3,413,Others
15270,16,7,2379.49,4,5,4,454,Champions
15271,7,15,2507.07,5,5,4,554,Champions
15272,57,2,721.94,3,3,3,333,Others
15274,4,2,716.57,5,3,3,533,Potential Loyalists
15275,38,1,615.14,3,1,3,313,Others
15276,66,1,135.31,3,1,1,311,Others
15277,47,1,255.9,3,1,2,312,Others
15279,355,1,290.51,1,1,2,112,Hibernating
15280,172,1,113.12,2,1,1,211,Hibernating
15281,59,9,2332.15,3,5,4,354,Loyal Customers
15286,50,1,240.55,3,1,2,312,Others
15287,22,2,486.69,4,3,3,433,Potential Loyalists
15288,43,5,2306.52,3,4,4,344,Loyal Customers
15289,29,3,939.78,4,4,3,443,Loyal Customers
15290,5,18,7943.22,5,5,5,555,Champions
15291,26,15,4668.3,4,5,5,455,Champions
15292,201,1,180.94,1,1,2,112,Hibernating
15296,51,6,3672.86,3,4,5,345,Loyal Customers
15297,10,3,641.94,5,4,3,543,Loyal Customers
15298,2,12,4799.9,5,5,5,555,Champions
15299,67,7,4507.01,3,5,5,355,Loyal Customers
15300,64,1,496.44,3,1,3,313,Others
15301,51,12,5070.35,3,5,5,355,Loyal Customers
15303,290,1,574.02,1,1,3,113,Others
15304,61,8,694.4,3,5,3,353,Loyal Customers
15306,64,3,1174.35,3,4,4,344,Loyal Customers
15307,96,1,205.3,2,1,2,212,Hibernating
15308,274,1,310.47,1,1,2,112,Hibernating
15311,1,91,60767.9,5,5,5,555,Champions
15312,75,4,924.85,3,4,3,343,Loyal Customers
15313,110,1,52.0,2,1,1,211,Hibernating
15314,199,1,327.97,1,1,2,112,Hibernating
15315,64,2,570.5,3,3,3,333,Others
15316,327,1,165.0,1,1,2,112,Hibernating
15318,4,1,312.62,5,1,2,512,Others
15319,284,1,204.5,1,1,2,112,Hibernating
15320,44,1,267.13,3,1,2,312,Others
15321,71,3,2748.31,3,4,4,344,Loyal Customers
15322,86,1,679.68,2,1,3,213,Others
15325,104,1,162.29,2,1,2,212,Hibernating
15326,334,1,311.71,1,1,2,112,Hibernating
15327,53,1,208.75,3,1,2,312,Others
15329,39,3,1049.7,3,4,3,343,Loyal Customers
15330,32,2,714.9599999999999,4,3,3,433,Potential Loyalists
15332,366,4,1661.06,1,4,4,144,At Risk
15333,208,1,1028.56,1,1,3,113,Others
15334,157,3,351.67,2,4,2,242,Others
15335,54,1,173.97,3,1,2,312,Others
15339,66,2,574.07,3,3,3,333,Others
15341,81,1,2020.52,3,1,4,314,Others
15342,130,1,406.09,2,1,3,213,Others
15343,87,1,364.5,2,1,3,213,Others
15344,1,3,563.94,5,4,3,543,Loyal Customers
15345,46,1,393.54,3,1,3,313,Others
15346,333,1,252.42,1,1,2,112,Hibernating
15347,366,1,201.6,1,1,2,112,Hibernating
15348,72,1,158.04,3,1,2,312,Others
15349,158,2,473.81,2,3,3,233,At Risk
15350,373,1,115.65,1,1,1,111,Hibernating
15351,12,7,1960.11,5,5,4,554,Champions
15353,255,2,777.02,1,3,3,133,At Risk
15355,29,2,277.05,4,3,2,432,Potential Loyalists
15356,31,10,2766.5,4,5,4,454,Champions
15358,5,22,8347.2,5,5,5,555,Champions
15360,40,1,427.93,3,1,3,313,Others
15361,362,1,418.92,1,1,3,113,Others
15363,373,1,326.0,1,1,2,112,Hibernating
15364,96,2,913.19,2,3,3,233,At Risk
15365,26,7,2314.32,4,5,4,454,Champions
15366,75,2,602.51,3,3,3,333,Others
15367,57,4,1877.59,3,4,4,344,Loyal Customers
15368,21,1,446.94000000000005,4,1,3,413,Others
15370,41,7,2386.05,3,5,4,354,Loyal Customers
15372,137,1,2007.4,2,1,4,214,Others
15373,8,12,2415.91,5,5,4,554,Champions
15374,129,1,168.0,2,1,2,212,Hibernating
15376,40,3,1233.36,3,4,4,344,Loyal Customers
15379,169,7,3703.29,2,5,5,255,At Risk
15380,9,5,1690.26,5,4,4,544,Champions
15381,214,2,596.85,1,3,3,133,At Risk
15382,15,6,5955.71,4,4,5,445,Champions
15384,170,2,642.41,2,3,3,233,At Risk
15385,40,1,316.88,3,1,2,312,Others
15386,186,1,394.14,1,1,3,113,Others
15388,270,1,140.54,1,1,1,111,Hibernating
15389,172,1,500.0,2,1,3,213,Others
15392,5,4,1535.53,5,4,4,544,Champions
15393,16,2,231.86,4,3,2,432,Potential Loyalists
15394,10,4,2183.54,5,4,4,544,Champions
15395,326,1,107.45,1,1,1,111,Hibernating
15396,113,1,288.18,2,1,2,212,Hibernating
15397,290,1,94.0,1,1,1,111,Hibernating
15398,16,2,1345.53,4,3,4,434,Potential Loyalists
15399,1,3,815.77,5,4,3,543,Loyal Customers
15400,92,5,716.2,2,4,3,243,At Risk
15402,149,2,626.77,2,3,3,233,At Risk
15405,189,1,349.1,1,1,2,112,Hibernating
15406,31,2,510.71,4,3,3,433,Potential Loyalists
15407,34,4,1056.44,3,4,3,343,Loyal Customers
15408,264,1,267.18,1,1,2,112,Hibernating
15410,84,8,3450.84,3,5,5,355,Loyal Customers
15411,26,4,1358.88,4,4,4,444,Champions
15412,171,1,190.53,2,1,2,212,Hibernating
15414,10,3,774.9000000000001,5,4,3,543,Loyal Customers
15415,313,1,572.8100000000001,1,1,3,113,Others
15416,65,4,3984.32,3,4,5,345,Loyal Customers
15417,85,1,508.8,3,1,3,313,Others
15419,25,1,135.86,4,1,1,411,Others
15421,59,4,950.36,3,4,3,343,Loyal Customers
15422,323,2,97.7,1,3,1,131,Others
15423,38,1,43.5,3,1,1,311,Others
15424,254,2,383.34,1,3,3,133,At Risk
15426,19,5,1447.39,4,4,4,444,Champions
15427,33,3,1483.14,4,4,4,444,Champions
15428,15,1,93.78,4,1,1,411,Others
15429,27,2,397.35,4,3,3,433,Potential Loyalists
15432,23,1,171.19000000000003,4,1,2,412,Others
15433,214,2,533.3,1,3,3,133,At Risk
15434,8,5,1041.48,5,4,3,543,Loyal Customers
15435,22,1,149.29,4,1,1,411,Others
15436,12,3,1122.53,5,4,4,544,Champions
15437,262,1,200.16,1,1,2,112,Hibernating
15438,131,1,156.57999999999998,2,1,2,212,Hibernating
15440,55,3,383.68,3,4,3,343,Loyal Customers
15442,249,1,594.0,1,1,3,113,Others
15443,2,7,3236.91,5,5,5,555,Champions
15444,9,2,1418.26,5,3,4,534,Potential Loyalists
15445,264,1,113.5,1,1,1,111,Hibernating
15447,331,1,155.17000000000002,1,1,2,112,Hibernating
15448,313,1,494.64,1,1,3,113,Others
15449,26,3,974.52,4,4,3,443,Loyal Customers
15450,30,1,429.84,4,1,3,413,Others
15452,30,3,538.73,4,4,3,443,Loyal Customers
15453,2,7,1388.37,5,5,4,554,Champions
15454,362,1,179.1,1,1,2,112,Hibernating
15456,283,3,447.22,1,4,3,143,At Risk
15457,262,1,237.07,1,1,2,112,Hibernating
15458,25,1,161.64,4,1,2,412,Others
15460,354,1,216.76,1,1,2,112,Hibernating
15462,94,3,234.6,2,4,2,242,Others
15463,29,1,126.14,4,1,1,411,Others
15464,338,1,1048.85,1,1,3,113,Others
15465,20,18,7354.62,4,5,5,455,Champions
15466,85,1,334.53,3,1,2,312,Others
15467,9,3,524.88,5,4,3,543,Loyal Customers
15468,51,2,467.51,3,3,3,333,Others
15469,50,2,538.55,3,3,3,333,Others
15471,2,1,469.48,5,1,3,513,Others
15472,113,1,371.56,2,1,3,213,Others
15473,14,7,1771.2,5,5,4,554,Champions
15475,77,1,454.11,3,1,3,313,Others
15478,40,2,1441.42,3,3,4,334,Others
15480,116,1,905.5,2,1,3,213,Others
15482,16,12,11054.96,4,5,5,455,Champions
15483,161,4,233.81,2,4,2,242,Others
15484,1,4,3594.31,5,4,5,545,Champions
15485,30,3,2575.0,4,4,4,444,Champions
15488,93,1,91.32,2,1,1,211,Hibernating
15489,23,3,1134.28,4,4,4,444,Champions
15491,95,6,3100.09,2,4,5,245,At Risk
15492,28,2,659.46,4,3,3,433,Potential Loyalists
15493,33,5,2001.8,4,4,4,444,Champions
15494,21,2,1299.23,4,3,4,434,Potential Loyalists
15497,18,2,1262.2,4,3,4,434,Potential Loyalists
15498,3,27,13316.4,5,5,5,555,Champions
15500,8,4,1131.56,5,4,4,544,Champions
15502,16,12,10384.93,4,5,5,455,Champions
15503,363,1,147.09,1,1,1,111,Hibernating
15504,81,1,52.83,3,1,1,311,Others
15505,53,5,3610.96,3,4,5,345,Loyal Customers
15506,23,3,979.26,4,4,3,443,Loyal Customers
15507,172,1,492.36,2,1,3,213,Others
15508,189,6,1000.27,1,4,3,143,At Risk
15510,331,1,250.0,1,1,2,112,Hibernating
15511,12,5,909.23,5,4,3,543,Loyal Customers
15512,156,2,121.0,2,3,1,231,Others
15513,33,19,14758.22,4,5,5,455,Champions
15514,12,11,4139.46,5,5,5,555,Champions
15516,45,3,62.43,3,4,1,341,Others
15517,233,1,267.03,1,1,2,112,Hibernating
15518,64,8,1942.45,3,5,4,354,Loyal Customers
15520,2,1,343.5,5,1,2,512,Others
15521,40,8,3000.2,3,5,5,355,Loyal Customers
15522,33,2,398.84,4,3,3,433,Potential Loyalists
15523,84,1,412.0100000000001,3,1,3,313,Others
15524,25,1,440.0,4,1,3,413,Others
15525,2,3,825.92,5,4,3,543,Loyal Customers
15526,33,2,148.44,4,3,1,431,Others
15527,19,8,2429.78,4,5,4,454,Champions
15528,254,1,229.33,1,1,2,112,Hibernating
15529,23,11,3995.23,4,5,5,455,Champions
15530,22,4,1502.35,4,4,4,444,Champions
15531,8,2,2007.44,5,3,4,534,Potential Loyalists
15532,25,4,1580.93,4,4,4,444,Champions
15533,19,3,807.57,4,4,3,443,Loyal Customers
15535,173,4,536.4,2,4,3,243,At Risk
15537,163,1,110.92,2,1,1,211,Hibernating
15539,7,1,538.46,5,1,3,513,Others
15540,11,1,213.3,5,1,2,512,Others
15541,114,1,85.13000000000001,2,1,1,211,Hibernating
15543,288,1,127.86,1,1,1,111,Hibernating
15544,9,9,3546.71,5,5,5,555,Champions
15545,54,2,292.72,3,3,2,332,Others
15547,7,14,4954.84,5,5,5,555,Champions
15549,77,3,1693.26,3,4,4,344,Loyal Customers
15550,4,4,575.63,5,4,3,543,Loyal Customers
15551,37,1,436.06,3,1,3,313,Others
15552,217,1,90.12,1,1,1,111,Hibernating
15553,60,1,437.23,3,1,3,313,Others
15554,278,1,217.2,1,1,2,112,Hibernating
15555,12,16,4805.17,5,5,5,555,Champions
15556,24,1,279.77,4,1,2,412,Others
15557,29,1,473.65,4,1,3,413,Others
15561,12,4,800.5899999999999,5,4,3,543,Loyal Customers
15562,352,1,134.55,1,1,1,111,Hibernating
15563,22,4,1400.44,4,4,4,444,Champions
15565,50,2,173.16000000000005,3,3,2,332,Others
15567,19,1,186.01,4,1,2,412,Others
15568,3,3,758.29,5,4,3,543,Loyal Customers
15569,104,5,1375.71,2,4,4,244,At Risk
15570,7,12,4165.52,5,5,5,555,Champions
15571,12,4,650.4300000000001,5,4,3,543,Loyal Customers
15572,5,7,2552.86,5,5,4,554,Champions
15573,32,2,607.45,4,3,3,433,Potential Loyalists
15574,178,4,702.25,1,4,3,143,At Risk
15576,38,1,940.67,3,1,3,313,Others
15577,151,3,258.88,2,4,2,242,Others
15578,162,1,127.1,2,1,1,211,Hibernating
15579,69,2,348.6,3,3,2,332,Others
15581,121,13,3679.97,2,5,5,255,At Risk
15582,25,3,682.9100000000001,4,4,3,443,Loyal Customers
15584,24,4,725.11,4,4,3,443,Loyal Customers
15585,177,1,455.3,1,1,3,113,Others
15587,50,4,913.68,3,4,3,343,Loyal Customers
15589,256,3,478.53,1,4,3,143,At Risk
15592,47,1,388.58,3,1,3,313,Others
15593,71,1,199.8,3,1,2,312,Others
15594,16,5,1771.78,4,4,4,444,Champions
15596,101,5,1406.59,2,4,4,244,At Risk
15597,35,1,324.57,3,1,2,312,Others
15598,53,1,240.68,3,1,2,312,Others
15599,27,2,761.74,4,3,3,433,Potential Loyalists
15601,11,14,6776.56,5,5,5,555,Champions
15602,8,9,1297.87,5,5,4,554,Champions
15603,79,1,48.48,3,1,1,311,Others
15604,52,1,216.39,3,1,2,312,Others
15605,36,5,1198.23,3,4,4,344,Loyal Customers
15606,61,9,2920.16,3,5,4,354,Loyal Customers
15607,337,1,104.76,1,1,1,111,Hibernating
15608,28,4,1093.68,4,4,3,443,Loyal Customers
15609,184,1,298.48,1,1,2,112,Hibernating
15610,52,1,112.46,3,1,1,311,Others
15611,10,13,1591.45,5,5,4,554,Champions
15612,36,2,195.15,3,3,2,332,Others
15615,10,23,10399.74,5,5,5,555,Champions
15618,33,4,776.851,4,4,3,443,Loyal Customers
15619,11,1,336.4,5,1,2,512,Others
15620,57,3,1553.18,3,4,4,344,Loyal Customers
15621,4,4,1293.03,5,4,4,544,Champions
15622,43,9,3709.56,3,5,5,355,Loyal Customers
15623,141,1,301.03000000000003,2,1,2,212,Hibernating
15624,117,4,588.13,2,4,3,243,At Risk
15625,104,4,1534.26,2,4,4,244,At Risk
15626,75,2,675.8,3,3,3,333,Others
15628,5,9,2870.24,5,5,4,554,Champions
15630,45,2,1186.35,3,3,4,334,Others
15632,16,8,3285.31,4,5,5,455,Champions
15634,17,1,243.55,4,1,2,412,Others
15636,90,2,724.76,2,3,3,233,At Risk
15637,53,1,223.36,3,1,2,312,Others
15639,134,1,425.32,2,1,3,213,Others
15640,4,15,12515.66,5,5,5,555,Champions
15641,105,4,1887.2,2,4,4,244,At Risk
15643,192,3,664.0,1,4,3,143,At Risk
15644,166,4,813.0,2,4,3,243,At Risk
15645,19,1,612.01,4,1,3,413,Others
15646,158,3,447.64,2,4,3,243,At Risk
15648,204,2,657.35,1,3,3,133,At Risk
15649,336,2,816.0,1,3,3,133,At Risk
15651,37,3,646.3,3,4,3,343,Loyal Customers
15652,91,1,337.74,2,1,2,212,Hibernating
15653,93,2,877.44,2,3,3,233,At Risk
15654,9,2,922.53,5,3,3,533,Potential Loyalists
15655,243,1,560.6700000000001,1,1,3,113,Others
15656,45,4,748.5,3,4,3,343,Loyal Customers
15657,23,1,30.0,4,1,1,411,Others
15658,190,5,1024.1,1,4,3,143,At Risk
15659,44,1,306.45,3,1,2,312,Others
15660,25,9,1600.86,4,5,4,454,Champions
15661,317,2,309.8,1,3,2,132,Others
15663,106,1,138.14,2,1,1,211,Hibernating
15664,51,1,386.43,3,1,3,313,Others
15665,168,2,2242.01,2,3,4,234,At Risk
15667,40,1,301.32000000000005,3,1,2,312,Others
15668,218,1,76.32000000000001,1,1,1,111,Hibernating
15669,40,4,684.34,3,4,3,343,Loyal Customers
15670,297,1,173.05,1,1,2,112,Hibernating
15671,19,7,2657.13,4,5,4,454,Champions
15673,88,4,2881.02,2,4,4,244,At Risk
15674,73,5,2446.6,3,4,4,344,Loyal Customers
15675,81,3,323.69,3,4,2,342,Others
15676,19,3,3435.76,4,4,5,445,Champions
15677,49,1,657.23,3,1,3,313,Others
15678,53,1,352.7,3,1,2,312,Others
15679,24,4,781.28,4,4,3,443,Loyal Customers
15680,9,3,1333.68,5,4,4,544,Champions
15681,25,5,1426.16,4,4,4,444,Champions
15683,117,1,193.75,2,1,2,212,Hibernating
15687,9,9,2993.1,5,5,5,555,Champions
15689,120,2,254.1,2,3,2,232,Others
15690,4,2,239.76,5,3,2,532,Potential Loyalists
15691,252,1,136.8,1,1,1,111,Hibernating
15692,28,1,191.04,4,1,2,412,Others
15694,1,14,6479.4,5,5,5,555,Champions
15695,267,2,409.98,1,3,3,133,At Risk
15696,33,8,2736.46,4,5,4,454,Champions
15699,18,1,309.65,4,1,2,412,Others
15700,172,2,696.68,2,3,3,233,At Risk
15701,2,4,1542.14,5,4,4,544,Champions
15703,265,1,211.5,1,1,2,112,Hibernating
15704,140,4,2293.62,2,4,4,244,At Risk
15705,201,1,143.1,1,1,1,111,Hibernating
15706,64,4,1060.56,3,4,3,343,Loyal Customers
15707,35,4,945.58,3,4,3,343,Loyal Customers
15708,41,7,3364.24,3,5,5,355,Loyal Customers
15709,284,1,133.25,1,1,1,111,Hibernating
15712,9,5,1072.36,5,4,3,543,Loyal Customers
15713,143,2,356.7,2,3,2,232,Others
15714,12,2,330.88,5,3,2,532,Potential Loyalists
15716,146,4,1118.81,2,4,4,244,At Risk
15717,234,1,150.3,1,1,1,111,Hibernating
15719,33,13,5045.61,4,5,5,455,Champions
15720,24,1,598.73,4,1,3,413,Others
15721,12,1,507.08,5,1,3,513,Others
15722,36,5,2222.56,3,4,4,344,Loyal Customers
15723,365,1,203.1,1,1,2,112,Hibernating
15724,201,2,218.25,1,3,2,132,Others
15725,15,1,415.25,4,1,3,413,Others
15727,17,7,5178.96,4,5,5,455,Champions
15729,213,1,85.0,1,1,1,111,Hibernating
15730,66,3,1120.88,3,4,4,344,Loyal Customers
15732,212,2,294.12,1,3,2,132,Others
15733,283,1,162.3,1,1,2,112,Hibernating
15734,115,2,1339.45,2,3,4,234,At Risk
15737,15,8,1205.12,4,5,4,454,Champions
15738,19,16,4812.42,4,5,5,455,Champions
15739,66,1,449.12,3,1,3,313,Others
15740,49,1,154.88,3,1,2,312,Others
15743,16,4,784.46,4,4,3,443,Loyal Customers
15744,78,1,34.8,3,1,1,311,Others
15745,19,4,1094.59,4,4,3,443,Loyal Customers
15746,134,1,196.88,2,1,2,212,Hibernating
15747,13,3,974.04,5,4,3,543,Loyal Customers
15748,40,1,149.31,3,1,1,311,Others
15749,235,3,44534.3,1,4,5,145,At Risk
15750,3,8,2465.48,5,5,4,554,Champions
15752,40,7,2637.38,3,5,4,354,Loyal Customers
15753,305,1,79.2,1,1,1,111,Hibernating
15754,51,3,458.57,3,4,3,343,Loyal Customers
15755,10,6,2364.25,5,4,4,544,Champions
15756,61,4,532.96,3,4,3,343,Loyal Customers
15757,66,2,714.42,3,3,3,333,Others
15758,25,1,205.25,4,1,2,412,Others
15759,218,3,253.04,1,4,2,142,Others
15762,65,2,583.75,3,3,3,333,Others
15763,32,2,1086.92,4,3,3,433,Potential Loyalists
15764,88,6,3279.9700000000003,2,4,5,245,At Risk
15766,64,1,315.06,3,1,2,312,Others
15768,116,3,621.83,2,4,3,243,At Risk
15769,7,26,56252.72,5,5,5,555,Champions
15773,6,1,635.6800000000001,5,1,3,513,Others
15774,69,1,270.8,3,1,2,312,Others
15775,245,1,104.9,1,1,1,111,Hibernating
15776,133,1,241.62,2,1,2,212,Hibernating
15777,241,4,1047.11,1,4,3,143,At Risk
15780,184,3,475.28,1,4,3,143,At Risk
15781,25,3,345.46000000000004,4,4,2,442,Potential Loyalists
15782,10,3,2614.74,5,4,4,544,Champions
15783,11,1,246.3,5,1,2,512,Others
15785,33,5,2328.9700000000003,4,4,4,444,Champions
15786,46,3,4932.2,3,4,5,345,Loyal Customers
15787,26,3,948.05,4,4,3,443,Loyal Customers
15789,358,1,351.3,1,1,2,112,Hibernating
15790,10,1,220.85,5,1,2,512,Others
15791,44,2,1612.69,3,3,4,334,Others
15793,15,3,965.61,4,4,3,443,Loyal Customers
15795,150,1,610.01,2,1,3,213,Others
15796,1,8,2711.56,5,5,4,554,Champions
15797,113,4,2207.4,2,4,4,244,At Risk
15799,76,3,884.14,3,4,3,343,Loyal Customers
15800,107,2,699.08,2,3,3,233,At Risk
15801,46,3,1063.95,3,4,3,343,Loyal Customers
15802,143,1,451.42,2,1,3,213,Others
15803,51,1,415.8200000000001,3,1,3,313,Others
15804,1,13,4206.39,5,5,5,555,Champions
15805,23,17,5528.4800000000005,4,5,5,455,Champions
15806,46,3,784.58,3,4,3,343,Loyal Customers
15807,50,3,903.9,3,4,3,343,Loyal Customers
15808,306,4,3734.97,1,4,5,145,At Risk
15809,36,5,515.77,3,4,3,343,Loyal Customers
15810,79,4,1391.98,3,4,4,344,Loyal Customers
15811,22,6,2218.62,4,4,4,444,Champions
15812,107,5,1801.14,2,4,4,244,At Risk
15813,208,2,1303.91,1,3,4,134,At Risk
15814,17,4,1945.33,4,4,4,444,Champions
15815,64,5,2100.6,3,4,4,344,Loyal Customers
15819,49,4,1905.45,3,4,4,344,Loyal Customers
15820,320,1,206.98,1,1,2,112,Hibernating
15821,44,2,570.96,3,3,3,333,Others
15822,3,2,885.47,5,3,3,533,Potential Loyalists
15823,372,1,15.0,1,1,1,111,Hibernating
15825,172,1,532.94,2,1,3,213,Others
15826,56,3,1654.31,3,4,4,344,Loyal Customers
15827,73,14,1836.09,3,5,4,354,Loyal Customers
15829,99,2,636.14,2,3,3,233,At Risk
15830,38,1,576.0,3,1,3,313,Others
15831,58,3,801.76,3,4,3,343,Loyal Customers
15832,254,1,836.79,1,1,3,113,Others
15834,70,4,2233.75,3,4,4,344,Loyal Customers
15835,44,4,954.09,3,4,3,343,Loyal Customers
15836,50,1,137.37,3,1,1,311,Others
15837,65,1,391.98,3,1,3,313,Others
15838,11,19,33643.08,5,5,5,555,Champions
15839,33,3,1048.49,4,4,3,443,Loyal Customers
15840,59,2,355.56,3,3,2,332,Others
15841,73,4,1224.06,3,4,4,344,Loyal Customers
15843,304,1,118.95,1,1,1,111,Hibernating
15844,46,1,130.73999999999998,3,1,1,311,Others
15845,18,8,3711.77,4,5,5,455,Champions
15847,38,2,389.27,3,3,3,333,Others
15850,19,2,238.85,4,3,2,432,Potential Loyalists
15852,187,2,160.71,1,3,2,132,Others
15853,52,1,110.8,3,1,1,311,Others
15854,4,12,2974.65,5,5,5,555,Champions
15855,137,5,712.24,2,4,3,243,At Risk
15856,4,27,16387.57,5,5,5,555,Champions
15857,19,1,297.0,4,1,2,412,Others
15858,16,5,1438.85,4,4,4,444,Champions
15860,41,8,977.21,3,5,3,353,Loyal Customers
15861,12,8,3165.36,5,5,5,555,Champions
15862,8,4,832.88,5,4,3,543,Loyal Customers
15863,26,2,68.84,4,3,1,431,Others
15864,22,6,1936.32,4,4,4,444,Champions
15865,41,3,895.13,3,4,3,343,Loyal Customers
15866,101,1,230.53,2,1,2,212,Hibernating
15867,5,15,3812.64,5,5,5,555,Champions
15869,277,2,149.64,1,3,1,131,Others
15870,33,1,354.09000000000003,4,1,2,412,Others
15872,15,2,360.93,4,3,2,432,Potential Loyalists
15874,64,7,4405.88,3,5,5,355,Loyal Customers
15877,2,2,493.28,5,3,3,533,Potential Loyalists
15880,369,1,343.28,1,1,2,112,Hibernating
15881,312,5,501.39,1,4,3,143,At Risk
15882,199,4,516.36,1,4,3,143,At Risk
15883,2,2,396.48,5,3,3,533,Potential Loyalists
15885,93,3,379.35,2,4,3,243,At Risk
15886,60,1,181.09,3,1,2,312,Others
15888,81,1,168.31,3,1,2,312,Others
15889,157,2,446.87,2,3,3,233,At Risk
15891,227,1,524.52,1,1,3,113,Others
15894,253,2,263.55,1,3,2,132,Others
15895,150,1,179.17,2,1,2,212,Hibernating
15897,194,2,222.05,1,3,2,132,Others
15898,1,5,1388.88,5,4,4,544,Champions
15899,369,1,56.25,1,1,1,111,Hibernating
15900,24,1,351.11,4,1,2,412,Others
15901,17,3,363.88,4,4,2,442,Potential Loyalists
15903,10,7,5126.76,5,5,5,555,Champions
15904,8,1,164.68,5,1,2,512,Others
15906,20,7,1567.69,4,5,4,454,Champions
15907,4,3,967.45,5,4,3,543,Loyal Customers
15909,174,1,191.94,1,1,2,112,Hibernating
15910,1,8,1232.18,5,5,4,554,Champions
15912,178,2,264.62,1,3,2,132,Others
15916,16,8,1528.09,4,5,4,454,Champions
15917,248,1,123.1,1,1,1,111,Hibernating
15918,191,2,334.23,1,3,2,132,Others
15919,20,2,639.89,4,3,3,433,Potential Loyalists
15920,154,4,167.5,2,4,2,242,Others
15921,173,1,336.03000000000003,2,1,2,212,Hibernating
15922,373,1,369.5,1,1,3,113,Others
15923,373,1,127.08,1,1,1,111,Hibernating
15925,194,1,207.15,1,1,2,112,Hibernating
15930,67,1,426.63,3,1,3,313,Others
15932,4,8,2495.87,5,5,4,554,Champions
15933,21,3,1107.46,4,4,3,443,Loyal Customers
15935,239,2,416.86,1,3,3,133,At Risk
15937,64,1,145.35000000000002,3,1,1,311,Others
15938,112,5,404.58,2,4,3,243,At Risk
15939,90,15,6115.01,2,5,5,255,At Risk
15940,311,1,35.8,1,1,1,111,Hibernating
15942,134,1,337.44,2,1,2,212,Hibernating
15944,277,1,325.1,1,1,2,112,Hibernating
15945,365,1,181.0,1,1,2,112,Hibernating
15947,83,1,1708.24,3,1,4,314,Others
15948,8,2,955.24,5,3,3,533,Potential Loyalists
15949,17,2,364.72,4,3,3,433,Potential Loyalists
15950,32,4,1765.51,4,4,4,444,Champions
15951,9,2,708.22,5,3,3,533,Potential Loyalists
15952,34,4,806.57,3,4,3,343,Loyal Customers
15953,15,8,1659.38,4,5,4,454,Champions
15955,24,14,4416.26,4,5,5,455,Champions
15957,32,1,428.89,4,1,3,413,Others
15958,74,1,104.35,3,1,1,311,Others
15963,20,2,470.76,4,3,3,433,Potential Loyalists
15965,17,4,845.64,4,4,3,443,Loyal Customers
15967,23,2,418.83,4,3,3,433,Potential Loyalists
15969,3,3,666.1,5,4,3,543,Loyal Customers
15970,304,1,314.1,1,1,2,112,Hibernating
15971,18,12,4199.85,4,5,5,455,Champions
15973,367,1,307.82000000000005,1,1,2,112,Hibernating
15974,39,7,3442.15,3,5,5,355,Loyal Customers
15975,84,1,371.01,3,1,3,313,Others
15976,165,2,430.94,2,3,3,233,At Risk
15977,17,2,1054.73,4,3,3,433,Potential Loyalists
15978,77,1,1098.78,3,1,3,313,Others
15980,89,3,2398.86,2,4,4,244,At Risk
15981,25,8,3408.48,4,5,5,455,Champions
15983,22,4,1475.02,4,4,4,444,Champions
15984,3,10,2837.67,5,5,4,554,Champions
15985,123,2,1142.42,2,3,4,234,At Risk
15986,30,1,168.12,4,1,2,412,Others
15987,12,7,1451.28,5,5,4,554,Champions
15988,19,1,158.03,4,1,2,412,Others
15990,44,2,792.11,3,3,3,333,Others
15992,4,1,41.99,5,1,1,511,Others
15993,9,7,2797.57,5,5,4,554,Champions
15994,55,1,427.07,3,1,3,313,Others
15996,88,6,1060.68,2,4,3,243,At Risk
15998,37,5,3089.97,3,4,5,345,Loyal Customers
16000,3,3,12393.7,5,4,5,545,Champions
16003,30,5,2735.37,4,4,4,444,Champions
16005,12,4,615.39,5,4,3,543,Loyal Customers
16006,211,1,101.4,1,1,1,111,Hibernating
16007,48,4,1701.94,3,4,4,344,Loyal Customers
16008,24,3,478.78,4,4,3,443,Loyal Customers
16009,22,4,992.71,4,4,3,443,Loyal Customers
16010,246,3,407.5,1,4,3,143,At Risk
16011,8,16,3362.71,5,5,5,555,Champions
16012,35,3,1415.29,3,4,4,344,Loyal Customers
16013,4,47,37130.6,5,5,5,555,Champions
16014,38,3,662.38,3,4,3,343,Loyal Customers
16015,4,3,705.39,5,4,3,543,Loyal Customers
16016,3,8,1508.76,5,5,4,554,Champions
16017,47,1,211.88,3,1,2,312,Others
16018,39,2,408.9,3,3,3,333,Others
16019,47,9,3786.24,3,5,5,355,Loyal Customers
16020,17,3,851.01,4,4,3,443,Loyal Customers
16022,260,1,628.28,1,1,3,113,Others
16023,46,3,719.81,3,4,3,343,Loyal Customers
16024,12,1,251.24,5,1,2,512,Others
16025,30,1,439.66,4,1,3,413,Others
16026,43,1,236.09,3,1,2,312,Others
16027,92,6,934.62,2,4,3,243,At Risk
